Site Name ,CRL11848
Site Number ,118
Logger ,Integrating Light Sensor
Logger Serial Number ,11848


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

148,22/08/2022 , 13:44:00,512,512
149,22/08/2022 , 13:44:30,532,532
150,22/08/2022 , 13:45:00,566,566
151,22/08/2022 , 13:45:30,501,501
152,22/08/2022 , 13:46:00,556,556
153,22/08/2022 , 13:46:30,599,599
154,22/08/2022 , 13:47:00,642,642
155,22/08/2022 , 13:47:30,532,532
156,22/08/2022 , 13:48:00,511,511
157,22/08/2022 , 13:48:30,532,532
158,22/08/2022 , 13:49:00,501,501
159,22/08/2022 , 13:49:30,520,520
160,22/08/2022 , 13:50:00,581,581
161,22/08/2022 , 13:50:30,653,653
162,22/08/2022 , 13:51:00,616,616
163,22/08/2022 , 13:51:30,498,498
164,22/08/2022 , 13:52:00,487,487
165,22/08/2022 , 13:52:30,512,512
166,22/08/2022 , 13:53:00,520,520
167,22/08/2022 , 13:53:30,676,676
168,22/08/2022 , 13:54:00,599,599
169,22/08/2022 , 13:54:30,509,509
170,22/08/2022 , 13:55:00,499,499
171,22/08/2022 , 13:55:30,544,544
172,22/08/2022 , 13:56:00,570,570
173,22/08/2022 , 13:56:30,611,611
174,22/08/2022 , 13:57:00,709,709
175,22/08/2022 , 13:57:30,808,808
176,22/08/2022 , 13:58:00,973,973
177,22/08/2022 , 13:58:30,1006,1006
178,22/08/2022 , 13:59:00,870,870
179,22/08/2022 , 13:59:30,649,649
180,22/08/2022 , 14:00:00,720,720
181,22/08/2022 , 14:00:30,608,608
182,22/08/2022 , 14:01:00,563,563
183,22/08/2022 , 14:01:30,587,587
184,22/08/2022 , 14:02:00,633,633
185,22/08/2022 , 14:02:30,567,567
186,22/08/2022 , 14:03:00,525,525
187,22/08/2022 , 14:03:30,527,527
188,22/08/2022 , 14:04:00,542,542
189,22/08/2022 , 14:04:30,556,556
190,22/08/2022 , 14:05:00,580,580
191,22/08/2022 , 14:05:30,865,865
192,22/08/2022 , 14:06:00,1115,1115
193,22/08/2022 , 14:06:30,896,896
194,22/08/2022 , 14:07:00,655,655
195,22/08/2022 , 14:07:30,598,598
196,22/08/2022 , 14:08:00,647,647
197,22/08/2022 , 14:08:30,574,574
198,22/08/2022 , 14:09:00,544,544
199,22/08/2022 , 14:09:30,521,521
200,22/08/2022 , 14:10:00,523,523
201,22/08/2022 , 14:10:30,502,502
202,22/08/2022 , 14:11:00,522,522
203,22/08/2022 , 14:11:30,587,587
204,22/08/2022 , 14:12:00,818,818
205,22/08/2022 , 14:12:30,710,710
206,22/08/2022 , 14:13:00,568,568
207,22/08/2022 , 14:13:30,535,535
208,22/08/2022 , 14:14:00,500,500
209,22/08/2022 , 14:14:30,463,463
210,22/08/2022 , 14:15:00,453,453
211,22/08/2022 , 14:15:30,445,445
212,22/08/2022 , 14:16:00,440,440
213,22/08/2022 , 14:16:30,439,439
214,22/08/2022 , 14:17:00,440,440
215,22/08/2022 , 14:17:30,438,438
216,22/08/2022 , 14:18:00,441,441
217,22/08/2022 , 14:18:30,445,445
218,22/08/2022 , 14:19:00,448,448
219,22/08/2022 , 14:19:30,445,445
220,22/08/2022 , 14:20:00,450,450
221,22/08/2022 , 14:20:30,448,448
222,22/08/2022 , 14:21:00,448,448
