Site Name ,CRL7273
Site Number ,72
Logger ,Integrating Light Sensor
Logger Serial Number ,7273


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

148,22/08/2022 , 13:44:00,143,143
149,22/08/2022 , 13:44:30,163,163
150,22/08/2022 , 13:45:00,145,145
151,22/08/2022 , 13:45:30,146,146
152,22/08/2022 , 13:46:00,118,118
153,22/08/2022 , 13:46:30,166,166
154,22/08/2022 , 13:47:00,168,168
155,22/08/2022 , 13:47:30,146,146
156,22/08/2022 , 13:48:00,146,146
157,22/08/2022 , 13:48:30,146,146
158,22/08/2022 , 13:49:00,137,137
159,22/08/2022 , 13:49:30,150,150
160,22/08/2022 , 13:50:00,173,173
161,22/08/2022 , 13:50:30,199,199
162,22/08/2022 , 13:51:00,148,148
163,22/08/2022 , 13:51:30,138,138
164,22/08/2022 , 13:52:00,133,133
165,22/08/2022 , 13:52:30,144,144
166,22/08/2022 , 13:53:00,143,143
167,22/08/2022 , 13:53:30,203,203
168,22/08/2022 , 13:54:00,148,148
169,22/08/2022 , 13:54:30,137,137
170,22/08/2022 , 13:55:00,137,137
171,22/08/2022 , 13:55:30,153,153
172,22/08/2022 , 13:56:00,181,181
173,22/08/2022 , 13:56:30,181,181
174,22/08/2022 , 13:57:00,213,213
175,22/08/2022 , 13:57:30,246,246
176,22/08/2022 , 13:58:00,262,262
177,22/08/2022 , 13:58:30,265,265
178,22/08/2022 , 13:59:00,214,214
179,22/08/2022 , 13:59:30,185,185
180,22/08/2022 , 14:00:00,188,188
181,22/08/2022 , 14:00:30,161,161
182,22/08/2022 , 14:01:00,159,159
183,22/08/2022 , 14:01:30,190,190
184,22/08/2022 , 14:02:00,168,168
185,22/08/2022 , 14:02:30,146,146
186,22/08/2022 , 14:03:00,142,142
187,22/08/2022 , 14:03:30,147,147
188,22/08/2022 , 14:04:00,147,147
189,22/08/2022 , 14:04:30,145,145
190,22/08/2022 , 14:05:00,165,165
191,22/08/2022 , 14:05:30,301,301
192,22/08/2022 , 14:06:00,292,292
193,22/08/2022 , 14:06:30,233,233
194,22/08/2022 , 14:07:00,194,194
195,22/08/2022 , 14:07:30,164,164
196,22/08/2022 , 14:08:00,166,166
197,22/08/2022 , 14:08:30,151,151
198,22/08/2022 , 14:09:00,147,147
199,22/08/2022 , 14:09:30,140,140
200,22/08/2022 , 14:10:00,145,145
201,22/08/2022 , 14:10:30,138,138
202,22/08/2022 , 14:11:00,145,145
203,22/08/2022 , 14:11:30,166,166
204,22/08/2022 , 14:12:00,214,214
205,22/08/2022 , 14:12:30,181,181
206,22/08/2022 , 14:13:00,151,151
207,22/08/2022 , 14:13:30,147,147
208,22/08/2022 , 14:14:00,133,133
209,22/08/2022 , 14:14:30,126,126
210,22/08/2022 , 14:15:00,123,123
211,22/08/2022 , 14:15:30,121,121
212,22/08/2022 , 14:16:00,120,120
213,22/08/2022 , 14:16:30,118,118
214,22/08/2022 , 14:17:00,118,118
215,22/08/2022 , 14:17:30,118,118
216,22/08/2022 , 14:18:00,119,119
217,22/08/2022 , 14:18:30,122,122
218,22/08/2022 , 14:19:00,122,122
219,22/08/2022 , 14:19:30,122,122
220,22/08/2022 , 14:20:00,122,122
221,22/08/2022 , 14:20:30,132,132
222,22/08/2022 , 14:21:00,338,338
223,22/08/2022 , 14:21:30,335,335
224,22/08/2022 , 14:22:00,322,322
225,22/08/2022 , 14:22:30,303,303
226,22/08/2022 , 14:23:00,354,354
227,22/08/2022 , 14:23:30,235,235
228,22/08/2022 , 14:24:00,370,370
229,22/08/2022 , 14:24:30,406,406
230,22/08/2022 , 14:25:00,337,337
231,22/08/2022 , 14:25:30,219,219
232,22/08/2022 , 14:26:00,189,189
233,22/08/2022 , 14:26:30,281,281
234,22/08/2022 , 14:27:00,320,320
235,22/08/2022 , 14:27:30,824,824
236,22/08/2022 , 14:28:00,923,923
237,22/08/2022 , 14:28:30,849,849
238,22/08/2022 , 14:29:00,852,852
239,22/08/2022 , 14:29:30,864,864
240,22/08/2022 , 14:30:00,1139,1139
241,22/08/2022 , 14:30:30,1024,1024
242,22/08/2022 , 14:31:00,796,796
243,22/08/2022 , 14:31:30,911,911
244,22/08/2022 , 14:32:00,1580,1580
245,22/08/2022 , 14:32:30,1265,1265
246,22/08/2022 , 14:33:00,1546,1546
247,22/08/2022 , 14:33:30,1448,1448
248,22/08/2022 , 14:34:00,1303,1303
249,22/08/2022 , 14:34:30,955,955
250,22/08/2022 , 14:35:00,796,796
251,22/08/2022 , 14:35:30,612,612
252,22/08/2022 , 14:36:00,538,538
253,22/08/2022 , 14:36:30,530,530
254,22/08/2022 , 14:37:00,505,505
255,22/08/2022 , 14:37:30,518,518
256,22/08/2022 , 14:38:00,580,580
257,22/08/2022 , 14:38:30,561,561
258,22/08/2022 , 14:39:00,465,465
259,22/08/2022 , 14:39:30,391,391
260,22/08/2022 , 14:40:00,325,325
261,22/08/2022 , 14:40:30,291,291
262,22/08/2022 , 14:41:00,275,275
263,22/08/2022 , 14:41:30,266,266
264,22/08/2022 , 14:42:00,257,257
265,22/08/2022 , 14:42:30,249,249
266,22/08/2022 , 14:43:00,243,243
267,22/08/2022 , 14:43:30,240,240
268,22/08/2022 , 14:44:00,245,245
269,22/08/2022 , 14:44:30,255,255
270,22/08/2022 , 14:45:00,265,265
271,22/08/2022 , 14:45:30,276,276
272,22/08/2022 , 14:46:00,289,289
273,22/08/2022 , 14:46:30,307,307
274,22/08/2022 , 14:47:00,309,309
275,22/08/2022 , 14:47:30,300,300
276,22/08/2022 , 14:48:00,288,288
277,22/08/2022 , 14:48:30,277,277
278,22/08/2022 , 14:49:00,266,266
279,22/08/2022 , 14:49:30,255,255
280,22/08/2022 , 14:50:00,246,246
281,22/08/2022 , 14:50:30,239,239
282,22/08/2022 , 14:51:00,232,232
283,22/08/2022 , 14:51:30,225,225
284,22/08/2022 , 14:52:00,217,217
285,22/08/2022 , 14:52:30,210,210
286,22/08/2022 , 14:53:00,202,202
287,22/08/2022 , 14:53:30,196,196
288,22/08/2022 , 14:54:00,191,191
289,22/08/2022 , 14:54:30,189,189
290,22/08/2022 , 14:55:00,188,188
291,22/08/2022 , 14:55:30,190,190
